Rep,Model,CR,CS,Cost_0.5,Cost_0.6,Cost_0.7,Cost_0.8,Cost_0.9,Cost_0.95
44,PMQR,0.1092436974789916,0.2575509548187256,5.3838296,6.6007075,8.158061,10.15798,13.820879,17.931688
44,RPMQR,0.06069094304388422,0.34969958662986755,5.4765167,6.6522713,8.223193,10.235127,14.037671,17.905155
44,Mono,0.0,0.0,5.759574,6.7080555,7.854956,9.802572,13.395026,17.3053
44,RMono,0.0,0.0,5.72846,6.5338445,7.8467207,9.87047,13.503376,17.247646
44,NCMQR,0.0,0.0,5.5503826,6.7429676,8.255076,10.267593,13.568991,17.45608
44,RNCMQR,0.0,0.0,5.380857,6.507529,7.99029,9.863434,13.149339,16.925354
44,Rearrangement,0.0,0.0,5.359182,6.54081,7.986151,10.037658,13.494291,17.004997
44,Isotonic,0.0,0.0,5.3651633,6.534747,7.987127,10.039225,13.490086,17.013123
45,SQR,0.5929038281979458,2.0609700679779053,5.461632,6.9667053,8.392398,11.260061,14.081611,18.707827
45,RSQR,0.4332399626517274,1.2363457679748535,5.465253,6.862138,7.964065,9.936924,13.744487,18.712902
45,MQR,0.05415499533146592,0.3178406059741974,5.982385,7.580196,9.35433,11.248344,14.809465,19.028774
45,RMQR,0.03454715219421102,0.20135055482387543,5.41203,6.6188045,8.179628,10.335547,13.68972,17.351665
45,PMQR,0.04668534080298786,0.1609647423028946,5.749143,7.1671352,8.620727,10.815449,14.591075,18.350052
45,RPMQR,0.032679738562091505,0.1545218676328659,5.3154182,6.4553757,7.9205027,9.870908,13.502329,16.48902
45,Mono,0.0,0.0,5.68571,6.5472093,7.873089,9.823073,13.603678,17.254242
45,RMono,0.0,0.0,6.076952,6.822521,8.092608,10.439235,14.072775,17.952288
45,NCMQR,0.0,0.0,5.9428024,7.2666245,8.598146,10.701456,14.272452,17.725607
45,RNCMQR,0.0,0.0,5.8426995,6.9539433,8.445231,10.334673,13.676066,17.21361
45,Rearrangement,0.0,0.0,5.982664,7.5777926,9.349848,11.251475,14.807652,19.028774
45,Isotonic,0.0,0.0,5.9824224,7.5788674,9.351006,11.248284,14.808559,19.028774
46,SQR,0.3800186741363212,1.1649249792099,5.3256717,6.4486356,8.0248375,10.115336,14.623784,18.340292
46,RSQR,0.44351073762838467,1.1261217594146729,5.42519,6.9021974,7.826792,10.052242,14.076838,19.37693
46,MQR,0.05042016806722689,0.4968913495540619,5.4509587,6.7642307,8.373672,10.760259,14.643841,19.106367
46,RMQR,0.02334267040149393,0.2036997377872467,5.373585,6.6333914,8.189707,10.402646,14.261212,18.395775
46,PMQR,0.04108309990662932,0.20979620516300201,5.5268903,6.8985023,8.609627,10.748794,14.923547,19.326357
46,RPMQR,0.018674136321195144,0.1977541446685791,5.341273,6.6383963,8.122633,10.39127,14.07632,18.329659
46,Mono,0.0,0.0,6.0492487,6.838935,8.0100765,10.837728,13.431471,17.745823
46,RMono,0.0,0.0,5.5546,6.4322968,7.9098325,9.971953,13.631112,17.802649
46,NCMQR,0.0,0.0,5.2796316,6.402786,7.833439,9.675719,12.87822,16.445383
46,RNCMQR,0.0,0.0,5.2723284,6.3960686,7.836386,9.822661,13.228254,17.127085
46,Rearrangement,0.0,0.0,5.4500875,6.764178,8.375656,10.744413,14.646485,19.106367
46,Isotonic,0.0,0.0,5.4503355,6.76362,8.374813,10.751608,14.644946,19.106367
47,SQR,0.4827264239028945,1.4264484643936157,5.3954444,6.502319,7.8517365,10.049603,13.489877,18.661276
47,RSQR,0.5742296918767507,1.2998076677322388,5.3606696,6.6734195,7.8332987,10.212135,14.653009,18.24758
47,MQR,0.11671335200746966,0.5964271426200867,5.270484,6.4625206,7.835404,9.9630165,13.209503,16.62664
47,RMQR,0.11484593837535013,0.2785855829715729,5.214446,6.378918,7.738244,9.698221,12.969072,16.534286
47,PMQR,0.11671335200746966,0.4912642240524292,5.360606,6.5458035,8.024481,10.148468,13.602761,16.96875
47,RPMQR,0.04948646125116713,0.12180063873529434,5.226127,6.4135575,7.8175836,9.81103,13.161689,16.862581
47,Mono,0.0,0.0,5.663508,6.568071,7.960704,9.859821,13.435409,17.165785
47,RMono,0.0,0.0,5.6998487,6.499358,7.7334104,9.673049,12.900708,16.675947
47,NCMQR,0.0,0.0,5.3865113,6.510788,7.944325,9.91187,13.325881,16.763521
47,RNCMQR,0.0,0.0,5.2026935,6.328345,7.7708607,9.711492,13.114767,16.796314
47,Rearrangement,0.0,0.0,5.265255,6.4628444,7.8353395,9.953056,13.184768,16.65146
47,Isotonic,0.0,0.0,5.267334,6.4620132,7.835372,9.963067,13.192067,16.639084
48,SQR,0.40896358543417366,1.3809289932250977,5.4538097,6.6166363,8.055983,10.17043,14.423052,17.751781
48,RSQR,0.4603174603174603,1.2679494619369507,5.4262776,6.7202187,8.68617,10.369089,13.903359,19.178871
48,MQR,0.09523809523809523,0.2088356912136078,5.3069286,6.4527707,8.0134115,9.92822,13.477601,16.863598
48,RMQR,0.11858076563958916,0.4016171395778656,5.2560706,6.461965,7.8950143,9.852441,13.134337,17.152073
48,PMQR,0.059757236227824466,0.29809272289276123,5.308039,6.4928355,7.93072,9.929726,13.33982,16.681238
48,RPMQR,0.026143790849673203,0.15197065472602844,5.1703396,6.3423576,7.720758,9.654948,13.007552,16.607279
48,Mono,0.0,0.0,6.1168447,6.809242,8.095855,10.226564,13.577848,17.548246
48,RMono,0.0,0.0,6.5852194,7.335999,8.692414,10.7680435,14.689325,18.323967
48,NCMQR,0.0,0.0,5.4029794,6.5271735,7.926031,9.907692,13.208552,17.219671
48,RNCMQR,0.0,0.0,5.4079504,6.5605307,8.041359,10.068709,13.2975,17.338858
48,Rearrangement,0.0,0.0,5.3057365,6.4526615,8.01167,9.927633,13.478753,16.854202
48,Isotonic,0.0,0.0,5.3063326,6.452716,8.01254,9.927927,13.478177,16.8589
49,SQR,0.488328664799253,1.2319122552871704,5.549025,6.6581297,8.47993,10.549845,15.30798,18.095905
49,RSQR,0.707749766573296,1.7626605033874512,5.49822,6.6102686,8.816125,9.977975,16.416435,17.59312
49,MQR,0.03734827264239029,0.43675413727760315,5.2939596,6.4913397,7.9930253,10.105483,13.73299,17.150629
49,RMQR,0.014939309056956116,0.14337313175201416,5.4041247,6.656735,8.218353,10.44389,14.517235,18.597755
49,PMQR,0.015873015873015872,0.6367117762565613,5.8986654,7.3089247,9.068494,11.345736,16.01349,20.668465
49,RPMQR,0.03734827264239029,0.18633462488651276,5.3820677,6.6207232,8.1726675,10.39434,13.935708,17.83839
49,Mono,0.0,0.0,5.9538617,6.652328,8.127613,10.429257,13.98667,18.25375
49,RMono,0.0,0.0,6.1065345,6.6512494,8.021399,10.07824,13.710414,17.410982
49,NCMQR,0.0,0.0,5.179724,6.3383045,7.720614,9.694845,12.842821,16.816267
49,RNCMQR,0.0,0.0,5.1341486,6.282107,7.6852,9.615002,12.88812,16.59609
49,Rearrangement,0.0,0.0,5.2930636,6.490328,7.9941506,10.104553,13.722808,17.158548
49,Isotonic,0.0,0.0,5.2935085,6.4912734,7.993152,10.104799,13.727461,17.154589
